"id","source","iso_code3","country","global_category","overview_category","sector","subsector","indicator_id","indicator_name","value"
23207560,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_water","Water","No specified measure"
23207748,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_water","Water","No specified measure"
23207941,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_urban","Urban","No specified measure"
23208129,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_urban","Urban","No specified measure"
23208322,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_transport","Transport","No specified measure"
23208510,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_transport","Transport","No specified measure"
23208703,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_tourism","Tourism","No specified measure"
23208891,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_tourism","Tourism","No specified measure"
23209084,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_social_development","Social Development","No specified measure"
23209272,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_social_development","Social Development","No specified measure"
23209465,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_lulucf","LULUCF/Forestry","No specified measure"
23209653,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_lulucf","LULUCF/Forestry","No specified measure"
23209846,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_health","Health","No specified measure"
23210034,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_health","Health","No specified measure"
23210227,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_environment","Environment","No specified measure"
23210415,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_environment","Environment","No specified measure"
23210608,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_energy","Energy","No specified measure"
23210796,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_energy","Energy","No specified measure"
23210989,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_education","Education","No specified measure"
23211177,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_education","Education","No specified measure"
23211370,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_drm","Disaster Risk Management (DRM)","No specified measure"
23211558,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_drm","Disaster Risk Management (DRM)","No specified measure"
23211751,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_cross_cutting_area","Cross-Cutting Area","No specified measure"
23211939,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_cross_cutting_area","Cross-Cutting Area","No specified measure"
23212132,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_coastal_zone","Coastal Zone","No specified measure"
23212319,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_coastal_zone","Coastal Zone","No specified measure"
23212512,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_agriculture","Agriculture","No specified measure"
23212698,"CAIT","MCO","Monaco","Adaptation","",NA,NA,"a_agriculture","Agriculture","No specified measure"
23212891,"CAIT","MCO","Monaco","Mitigation","",NA,NA,"m_agriculture","Agriculture","No specified measure"
23213079,"CAIT","MCO","Monaco","Mitigation","",NA,NA,"m_agriculture","Agriculture","No specified measure"
23213272,"CAIT","MCO","Monaco","Mitigation","",NA,NA,"m_buildings","Buildings","Buildings"
23213460,"CAIT","MCO","Monaco","Mitigation","",NA,NA,"m_buildings","Buildings","Buildings"
23213653,"CAIT","MCO","Monaco","Mitigation","",NA,NA,"m_transport","Transport","Public Transport"
23213841,"CAIT","MCO","Monaco","Mitigation","",NA,NA,"m_transport","Transport","Public Transport"
23214034,"CAIT","MCO","Monaco","Mitigation","",NA,NA,"m_lulucf","LULUCF/Forestry","No specified measure"
