"id","source","iso_code3","country","global_category","overview_category","sector","subsector","indicator_id","indicator_name","value"
23207578,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_water","Water","Water Management"
23207766,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_water","Water","Water Management"
23207959,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_urban","Urban","Waste Management"
23208147,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_urban","Urban","Waste Management"
23208340,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_transport","Transport","No specified measure"
23208528,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_transport","Transport","No specified measure"
23208721,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_tourism","Tourism","No specified measure"
23208909,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_tourism","Tourism","No specified measure"
23209102,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_social_development","Social Development","Poverty Reduction"
23209290,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_social_development","Social Development","Poverty Reduction"
23209483,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_lulucf","LULUCF/Forestry","Afforestation, LULUCF/Forestry: General, Sustainable Forest Management"
23209671,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_lulucf","LULUCF/Forestry","Afforestation, LULUCF/Forestry: General, Sustainable Forest Management"
23209864,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_health","Health","No specified measure"
23210052,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_health","Health","No specified measure"
23210245,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_environment","Environment","Watershed and River Basin Management"
23210433,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_environment","Environment","Watershed and River Basin Management"
23210626,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_energy","Energy","Power System Planning"
23210814,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_energy","Energy","Power System Planning"
23211007,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_education","Education","No specified measure"
23211195,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_education","Education","No specified measure"
23211388,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_drm","Disaster Risk Management (DRM)","No specified measure"
23211576,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_drm","Disaster Risk Management (DRM)","No specified measure"
23211769,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_cross_cutting_area","Cross-Cutting Area","Capacity Building and Knowledge Transfer, Climate Risk Management"
23211957,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_cross_cutting_area","Cross-Cutting Area","Capacity Building and Knowledge Transfer, Climate Risk Management"
23212150,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_coastal_zone","Coastal Zone","No specified measure"
23212337,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_coastal_zone","Coastal Zone","No specified measure"
23212530,"CAIT","NER","Niger","Adaptation","",NA,NA,"a_agriculture","Agriculture","Climate Smart Agriculture, Food Security, Land and Soil Management"
