"global_category","indicator_name","value","count","n/a","Yes","Yes. “The EU NDC is prepared in the context of the EU’s commitment to gender equality and cross-cutting priorities"," as articulated in commitments such as: the European Pact on Gender Equality; the commitment to create and maximise synergies between the social"," environmental"," and economic dimensions of sustainable development; the EU’s support for adoption of the United Nations Declaration on the Rights of Indigenous Peoples (UNDRIP); integrating the dimensions of human rights and gender equality by Member States into their national plans"," strategies under the EU Energy Union Governance Regulation.”","No","Not Specified","development benefits have been assessed and considered in the planning process","energy independence"," poverty reduction"," access  to energy services","Income increase"," job creation"," sustainable economic development","Indirect benefits expected to be achieved by awareness raising and advocacy to have behavioral change","""The Greenhouse Gas Inventory and Research Center of Korea (GIR) which operated a joint working group comprising expert agencies from each sector to conduct technical analysis for setting the target.""","""The NDC planning process was guided by the principle of gender-responsiveness as articulated in the National Climate Change Policy. The Policy emphasises and makes a specific call to ensure that all approaches and methods for adaptation and mitigation are guided by the consideration of gender issues"," support improved gender balance in both the decision-making processes and related implementation arrangements"," promote gender-equitable benefits"," and achieve outcomes which ensure that gender is a key consideration when programming finance and capacity-building. ""","""The Philippines shares the view that the NDC is a means to communicate opportunities for transforming our world with gender-responsive sustainable development options through the commitment of Parties to support and complement each other’s endeavors in accordance with the partnership arrangement under the UNFCCC and the Paris Agreement.""<br>""The Philippines’ NDC supports the country’s national development objectives and priorities of sustainable industrial development"," poverty eradication and inclusive growth"," energy security"," and social and climate justice"," and the transformation of its socio-economic sectors towards a climate and disaster-resilient and low carbon economy.""","No.<br>""Not applicable. Tonga accounts for any mitigation co-benefits from adaptation actions and/or economic diversification as mitigation actions in accordance with the assumptions and methodological approaches indicated in section 5 of this document.""","Not specific to mitigation but the NDC includes a section on Gender and Climate Change in Georgia<br>""Georgia’s updated NDC acknowledges the nationalization of targets 5.1-5.6"," 5.a"," and 5.b of Sustainable Development Goal 5 on the achievement of gender equality and empowerment all women and girls;"" Please visit the relevant section for detailed information.","Not Specified <br>Although the following is mentioned about the implementation process: ""Cognisant that different gender groups have different vulnerabilities in regards to climate change and contribute differently to the same due to their respective gender roles"," Kenya will implement the outlined adaptation and mitigation priorities in a gender responsive manner."" <br>Kenya also acknowledges just transition"," human rights"," food security"," all of society approach and gender equality as contextual aspirations and priorities when joining the Paris Agreement","Yes. ""Actions taken in different potential sectors can enhance synergy with socio-economic development in different ways."" Please refer to ""4.1.1. Mitigation in relation to socio-economic development"" in the full text for more information.","Yes. ""The UK is committed to the implementation of the UN Sustainable Development Goals (SDGs). For more information about the UK’s approach to the SDGs"," please see the UK’s <a href=""https://sustainabledevelopment.un.org/index.php?page=view&type=30022&nr=1185&menu=3170"">Voluntary National Review.</a>""","Yes. <br>""For any mitigation action that is considered"," the possible co-benefits in adaptation will be assessed.""","Yes. <br>""The exact proportions of the both conditional and unconditional will depend on three inviolate principles of maintaining a minimum 8% rate of growth"," complete eradication of poverty by 2030"," and food and nutrition security for all citizens.""","Yes. <br>""The government’s objective is to maximize the social co-benefits of the mitigation measures presented in the NDC."" See ""3. (d) Mitigation co-benefits"" and ""4. Planning process"" in the full text for more information.","Yes.<br>""Costa Rica recognizes that to achieve sustainable development"," including a decarbonized"," adapted and resilient economy"," it is essential to close the social gaps that afflict the country.""","Yes.<br>""These actions of GHG mitigation present additional co-benefits in terms of public health"," due to the improvement of local air quality related to the reduction in emissions of the certain pollutant.""","Yes.<br>""UAE’s interventions with regard to economic diversification and climate change mitigation span the breadth of sectors that characterize the UAE’s economy and emissions profile"," with due consideration to sectoral activities of greater economic significance and those with the highest emissions. These measures often also contribute to reduction in pollutant emissions thus improving air quality and public health.""","Yes; ""Iceland’s NDC is prepared in the context of commitments to gender equality and cross-cutting priorities and sustainable development""","Yes; ""None of the identified enhanced NDC actions impacts negatively on gender equality and women’s rights"," limits access or influence on women’s access to and control over natural resources and the goods and services covered under the enhanced NDC.""","Yes; ""This NDC highlights the important linkages between climate action and the 2030 Agenda for Sustainable Development. Lebanon assessed the relationship between the sectoral adaptation and mitigation policies and the 169 Sustainable Development Goals (SDGs) sub-targets which resulted in numerous synergies in implementation and tracking. This exercise contributes to fully synchronizing the planning of climate action and sustainable development"," which is made clear in this NDC.""","Yes<br>""Construction of substitute thermal power plants is justified by the need for gradual decarbonisation of mining areas. It takes much more than 10 years to create a sufficient number of job posts in non-coal-related activities. The option with 750 MW of substitute and new coal-fired power plants was also analysed"," which implies more intensive international assistance on decarbonisation with an additional focus on assistance in fair transition of mining areas.""","Yes<br>""For a tourism-dependent SIDS"," the COVID-19 global pandemic could have catastrophic impacts for the sustainable development and viability of the economy of Saint Lucia. The crisis has highlighted the fragility of Saint Lucia’s economy and without a coordinated international response"," could severely undermine development gains and the achievement of long-term low-emission sustainable development.""","Yes<br>""Recognizing the legacy of a structural system that has systematically placed vulnerable groups"," especially women"," at a disadvantage"," this NDC update is based on gender-responsive approaches that will contribute to a more just and egalitarian society by prioritizing the needs of vulnerable communities and promoting the inclusion and recognition of the knowledge of indigenous communities"," under the principle of intergenerational equity.""","Yes<br>""The main considerations taken into account by the government when updating the NDC were to maintain the growth of national economy"," environment protection","achievement of sustainable development goals"," while increasing national energy security and ensuring affordable and clean energy supply.""<br>""The NDC is based on the principle of green economy and is compatible with the Sustainable Development Goals (SDGs) reflected in social and economic development goals of the Republic of Armenia.""","Yes<br>""These analyses show that the United States can deliver on its NDC"," including by investing in efficiency"," beneficial electrification"," clean energy"," plugging methane leaks"," addressing direct greenhouse gas emissions from industrial processes"," climate smart agriculture and forestry"," innovation"," and other priorities. These actions will also create good jobs"," improve public health"," and help to advance equity and achieve environmental justice priorities.""","Yes<br><ul><li>""Jobs: It was shown that the enhanced NDC would bring new jobs"," almost 8","000 in 2030 and 10","000 in 2035"," with dominant contribution of energy efficiency PAMs of 77%.  PAMs with the highest share in the number of new domestic green jobs are: Retrofit of existing residential buildings (42%)"," Construction of passive houses (21%)"," RES without incentives (6%) and Solar thermal collectors (8%).</li><li>Gender: Based on the types of the newly created jobs"," very basic analysis indicated that at least 27% of the jobs in 2035 can be assigned to women. Furthermore"," the PAMs were analyzed in light of their gender responsiveness. It was found that there are number of PAMs where gender disaggregated approach would improve the implementation"," particularly the PAMs related to subsidizing mitigation technologies and awareness rising. Subsequently"," with an aim to make the enhanced NDC gender-responsive"," the respective PAMs were redesigned and gender indictors included. Most prominent example is redesign of the “first come"," first served” subsidy model to a gender informed model that supported 10","000 most vulnerable households in most affected cities in the country to replace their heating technology with more efficient one.</li></ul><br>Sustainable Development Goals: ""Aiming at understanding the contribution of the enhanced NDC to the national SD agenda"," the SCAN tool and the newly developed Q-SCAN tool were applied to identify and quantify their synergies and trade-offs. Figure 3 depicts the aggregated synergies and trade-offs of three sectors from the enhanced NDC - Electricity & heat"," Transport"," Buildings. The pattern of the integral scores follows the pattern of the sector Electricity & Heat"," which indicates that this sector is dominant in influencing the SDGs. The strongest synergies remain with SDG 8: Decent work and economic growth due to the new job opportunities in renewable energy deployment and in the construction and retrofit market; sustained economic growth"," improved economic efficiency per unit of product and sustained support of entrepreneurship. The most significant trade-off is with the SDG 15 Life on land"," due to the land requirements from renewable energy projects"," potential forest degradation and potential river routes changes. However"," the highest synergies are almost three times stronger than the highest trade-offs.""","Yes<br>Appendix 1: Detailed Mitigation Measures identified the associated co-benefits (mitigation"," social) and gender"," youth involvement aspects of each mitigation measures","GlobalScore"
"Mitigation","Assessment of development benefits","n/a",234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Mitigation","Assessment of development benefits","Yes",114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Mitigation","Assessment of development benefits","Yes. “The EU NDC is prepared in the context of the EU’s commitment to gender equality and cross-cutting priorities, as articulated in commitments such as: the European Pact on Gender Equality; the commitment to create and maximise synergies between the social, environmental, and economic dimensions of sustainable development; the EU’s support for adoption of the United Nations Declaration on the Rights of Indigenous Peoples (UNDRIP); integrating the dimensions of human rights and gender equality by Member States into their national plans, strategies under the EU Energy Union Governance Regulation.”",28,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"Mitigation","Assessment of development benefits","No",9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Mitigation","Assessment of development benefits","Not Specified",5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Mitigation","Assessment of development benefits","development benefits have been assessed and considered in the planning process",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Mitigation","Assessment of development benefits","energy independence, poverty reduction, access  to energy services",2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Mitigation","Assessment of development benefits","Income increase, job creation, sustainable economic development",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Mitigation","Assessment of development benefits","Indirect benefits expected to be achieved by awareness raising and advocacy to have behavioral change",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Mitigation","Assessment of development benefits","""The Greenhouse Gas Inventory and Research Center of Korea (GIR) which operated a joint working group comprising expert agencies from each sector to conduct technical analysis for setting the target.""",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Mitigation","Assessment of development benefits","""The NDC planning process was guided by the principle of gender-responsiveness as articulated in the National Climate Change Policy. The Policy emphasises and makes a specific call to ensure that all approaches and methods for adaptation and mitigation are guided by the consideration of gender issues, support improved gender balance in both the decision-making processes and related implementation arrangements, promote gender-equitable benefits, and achieve outcomes which ensure that gender is a key consideration when programming finance and capacity-building. """,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Mitigation","Assessment of development benefits","""The Philippines shares the view that the NDC is a means to communicate opportunities for transforming our world with gender-responsive sustainable development options through the commitment of Parties to support and complement each other’s endeavors in accordance with the partnership arrangement under the UNFCCC and the Paris Agreement.""<br>""The Philippines’ NDC supports the country’s national development objectives and priorities of sustainable industrial development, poverty eradication and inclusive growth, energy security, and social and climate justice, and the transformation of its socio-economic sectors towards a climate and disaster-resilient and low carbon economy.""",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
