"global_category","indicator_name","value","count"
"Overview","NDC summary","<p>The European Union and its 28 Member States submitted a joint NDC.</p>",56
"Overview","NDC summary","""The EU and its Member States, acting jointly, are committed to a binding target of a net domestic reduction of at least 55% in greenhouse gas emissions by 2030 compared to 1990.""<br>""A new EU Strategy on Adaptation to Climate Change will also be presented by the European Commission in 2021.""",27
"Overview","NDC summary","<p>""Suriname has taken the initiative to move away from business as usual and to chart a course towards climate compatible development through an enabling framework which has included the preparation and approval of a National Climate Change Policy, Strategy and Action Plan (NCCPSAP). The Republic of Suriname intends to implement the NCCPSAP and will be seeking adequate resources to support this. In this regard, Suriname&rsquo;s commitment is one that is unconditional as well as conditional through proposed measures of policies, strategies and actions.""</p>",3
"Overview","NDC summary","<p class=""Default"">&ldquo;R&eacute;duction des &eacute;missions de GES &agrave; hauteur de 32% par rapport &agrave; un sc&eacute;nario de r&eacute;f&eacute;rence pour l&rsquo;ann&eacute;e cible (2035), et conditionn&eacute;e au soutien de la communaut&eacute; internationale sous forme de &nbsp;financement, d&rsquo;actions de renforcements de capacit&eacute; et de transfert de technologies.&rdquo;</p> <p>Reducing GHG emissions by 32% compared to a reference scenario for the target year (2035), and conditional on the support of the international community in the form of financing, capacity building, and technology transfers.</p>",2
"Overview","NDC summary","<p class=""Default"">&ldquo;Une r&eacute;duction des &eacute;missions de gaz &agrave; effet de serre de 7 &agrave; 22%, &agrave; l&rsquo;horizon 2030, par rapport &agrave; un sc&eacute;nario de r&eacute;f&eacute;rence (Business As Usual - BAU), subordonn&eacute;e aux soutiens en mati&egrave;re de financements ext&eacute;rieurs, de d&eacute;veloppement et de transfert technologique et de renforcement des capacit&eacute;s.</p> <p>Les 7 % de r&eacute;duction des GES seront r&eacute;alis&eacute;s avec les moyens nationaux.&rdquo;</p> <p>A greenhouse gas emission reduction of 7% to 22% by 2030 compared to business as usual (BAU) levels, conditional on external assistance for the financing of the development and transfer of technologies and capacity building.</p> <p>A 7% GHG reduction will be achieved with domestic means.&nbsp;</p>",2
"Overview","NDC summary","<p>""Angola plans to reduce GHG emissions up to 35% unconditionally by 2030 as compared to the Business As Usual (BAU) scenario (base year 2005). In addition, it is expected that through a conditional mitigation scenariothe country could reduce an additional 15% below BAU emission levels by 2030. In achieving its unconditional and conditional targets Angola expects to reduce its emissions trajectory by nearly 50% below the BAU scenario by 2030 at overall cost of over 14.7billion USD.</p> <p>Given to its extreme vulnerability to Climate Change impacts in some key economic sectors, Angola's INDC also includes priority Adaptation actions that will enable the strengthening of the resilience of the country towards the attainment of the Long Term Strategy for Development of Angola (2025).""</p>",2
"Overview","NDC summary","<p>""Barbados intends to achieve an economy-wide reduction in GHG emissions of 44% compared to its business as usual (BAU) scenario by 2030. In absolute terms, this translates to a reduction of 23% compared with the baseline year, 2008.</p> <p>As an interim target, the intention will be to achieve an economy-wide reduction of 37% compared to its business as usual (BAU) scenario by 2025, equivalent to an absolute reduction of 21% compared to 2008.""</p><p>The INDC also includes a section on adaptation.</p>",2
"Overview","NDC summary","<p>""Bhutan intends to remain carbon neutral where emission of greenhouse gases will not exceed carbon sequestration by our forests, which is estimated at 6.3 million tons of CO<sub>2</sub>. Bhutan will maintain a minimum of 60 percent of total land under forest cover for all time in accordance the Constitution of the Kingdom of Bhutan. Efforts will also be made to maintain current levels of forest cover, which currently stand at 70.46%, through sustainable forest management and conservation of environmental services.""</p>",2
"Overview","NDC summary","<p>""Botswana intends to achieve an overall emissions reduction of 15% by 2030, taking 2010 as the base year.""</p>",2
"Overview","NDC summary","<p>""Brazil intends to commit to reduce greenhouse gas emissions by 37% below 2005 levels in 2025.""</p>",2
