"global_category","indicator_name","value","count"
"Sectoral Information","Tracking progress towards targets","0.26",2
"Sectoral Information","Tracking progress towards targets","0.5",2
"Sectoral Information","Tracking progress towards targets","10.9% wetland coverage in 2014",2
"Sectoral Information","Tracking progress towards targets","127MW in 2011",2
"Sectoral Information","Tracking progress towards targets","13% forest cover in 2013",2
"Sectoral Information","Tracking progress towards targets","2% in 2015",2
"Sectoral Information","Tracking progress towards targets","3MW in 2011",2
"Sectoral Information","Tracking progress towards targets","729 MW in 2013",2
"Sectoral Information","Tracking progress towards targets","""Emissions reduction (tCO 2 eq.): 113.7 thousand tCO 2 eq./year In 2020 (base year); 538 thousand tCO 2 eq./year In 2030 (target year)""",1
"Sectoral Information","Tracking progress towards targets","""In 2014, the country's electricity generation was 18,393 GWh, of which only 4.1% was generated based on FRE (sugarcane biomass - 3.4%; wind + photovoltaic solar + hydro - 0.7%).""<br>""For the year 2030, an electricity generation of 29,591 GWh has been estimated.""",1
"Sectoral Information","Tracking progress towards targets","1.045 MtCO2e",1
"Sectoral Information","Tracking progress towards targets","Between 2007 and 2016, 355.15 MW of renewable energy were installed in Nicaragua, reaching 53.5% of total generation based on renewable sources until 2017. |The Government of National Unity and Reconciliation has increased the production of renewable energy from 25% in 2007, up to 51% in 2013, even in conditions of severe rationing of the energy that existed at the time of taking of power, which came from the year 2005.",1
"Sectoral Information","Tracking progress towards targets","The area covered by established forest in 2019 was 3269400 ha; will be 3434400 ha in 2030 (target year).",1
"Sectoral Information","Tracking progress towards targets","The base year for the value of fossil fuels consumption in land vehicles is 2018, and the target value will be 50% of base value in 2030.",1
