"global_category","indicator_name","value","count"
"Overview","Green growth/green economy","Not mentioned",275
"Overview","Green growth/green economy","#N/A",28
"Overview","Green growth/green economy","Green economy mentioned (2015 National Climate Change Policy supports development of a green economy)",2
"Overview","Green growth/green economy","Green economy mentioned (a green economy through climate compatible development and REDD+ as a key mechanism)",2
"Overview","Green growth/green economy","Green economy mentioned (aim to be a developed country with a green economy in 2060)",2
"Overview","Green growth/green economy","Green economy mentioned (aim to implement NDC within green economy)",2
"Overview","Green growth/green economy","Green economy mentioned (creation of a ministry for the promotion green economy)",2
"Overview","Green growth/green economy","Green economy mentioned (green economy priority of National Climate Change Adaptation and Mitigation Strategy)",2
"Overview","Green growth/green economy","Green economy mentioned (information on transition to green economy to inform implementation of NDC)",2
"Overview","Green growth/green economy","Green economy mentioned (international suport critical to realisation of green economy)",2
"Overview","Green growth/green economy","Green economy mentioned (legal and institutional framework reformed to enable transition to green economy)",2
"Overview","Green growth/green economy","Green economy mentioned (NDC based on principle of 'Green Economy')",2
"Overview","Green growth/green economy","Green economy mentioned (NDC contributes to shift to green economy)",2
"Overview","Green growth/green economy","Green economy mentioned (NDC contribution towards green economy)",2
"Overview","Green growth/green economy","Green economy mentioned (overarching NDC goal is to achieve green economy)",2
"Overview","Green growth/green economy","Green economy mentioned (priority financing for public infrastrucutre which is critical for transition green economy)",2
"Overview","Green growth/green economy","Green economy mentioned (private industry to move towards green economy)",2
"Overview","Green growth/green economy","Green economy mentioned (South Africa Green Climate Fund to catalyse and demonstrate green economy intiatives)",2
"Overview","Green growth/green economy","Green economy mentioned (the National Plan for Economic and Development (PNDES) focuses on a green economy)",2
"Overview","Green growth/green economy","Green growth mentioned (efforts made for green development policy)",2
"Overview","Green growth/green economy","Green growth mentioned (encourage investment in green growth intiatives)",2
"Overview","Green growth/green economy","Green growth mentioned (export of clean energy stimulates green growth in neighbouring countries)",2
"Overview","Green growth/green economy","Green growth mentioned (green growth important for mitigation efforts)",2
"Overview","Green growth/green economy","Green growth mentioned (green growth objective of NDC)",2
"Overview","Green growth/green economy","Green growth mentioned (link long-term climate-resilient and low-carbon development to green growth development plan)",2
"Overview","Green growth/green economy","Green growth mentioned (promote green growth for industrial development)",2
"Overview","Green growth/green economy","Green growth mentioned (promotion of inclusive green growth as a co-benefit of adaptation and mitigation)",2
"Overview","Green growth/green economy","Green growth mentioned (receive climate finance to support green growth)",2
"Overview","Green growth/green economy","Green growth/economy strategy exists (Framework Act on Low Carbon, Green Growth)",2
"Overview","Green growth/green economy","Green growth/economy strategy exists (Green Economy Vision and Startegy)",2
"Overview","Green growth/green economy","Green growth/economy strategy exists (Green Growth and Climate Resilience Strategy)",2
"Overview","Green growth/green economy","Green growth/economy strategy exists (Green Growth Framework)",2
"Overview","Green growth/green economy","Green growth/economy strategy exists (Green Growth Policy & Roadmap)",2
"Overview","Green growth/green economy","Green growth/economy strategy exists (Green Growth Strategy as part of the National Development Plan)",2
"Overview","Green growth/green economy","Green growth/economy strategy exists (Green Growth Strategy)",2
"Overview","Green growth/green economy","Green growth/economy strategy exists (National Green Growth Strategy)",2
"Overview","Green growth/green economy","Green growth/economy strategy exists (pursue green growth goal under the Eleventh Malaysia Plan (2016-2020))",2
"Overview","Green growth/green economy","Green growth/economy strategy to be developed (developing Green Economy Strategic Framework)",2
"Overview","Green growth/green economy","Green growth/economy strategy to be developed (National Green Growth Plan and Implementation Roadmap)",2
"Overview","Green growth/green economy","Green growth/economy strategy to be developed (sustainable funding strategy for climate change and green growth)",2
"Overview","Green growth/green economy","No Document Submitted",1
"Overview","Green growth/green economy","not mentioned",1
