"global_category","indicator_name","value","count"
"Overview","Date of ratification","9/21/2016",31
"Overview","Date of ratification","4/22/2016",15
"Overview","Date of ratification","10/5/2016",11
"Overview","Date of ratification","11/11/2016",4
"Overview","Date of ratification","11/4/2016",4
"Overview","Date of ratification","11/1/2016",3
"Overview","Date of ratification","11/3/2016",3
"Overview","Date of ratification","1/12/2017",2
"Overview","Date of ratification","10/13/2016",2
"Overview","Date of ratification","10/14/2016",2
"Overview","Date of ratification","10/20/2016",2
"Overview","Date of ratification","10/31/2016",2
"Overview","Date of ratification","11/2/2016",2
"Overview","Date of ratification","12/28/2016",2
"Overview","Date of ratification","2/10/2017",2
"Overview","Date of ratification","3/16/2017",2
"Overview","Date of ratification","6/29/2017",2
"Overview","Date of ratification","9/19/2016",2
"Overview","Date of ratification","9/20/2017",2
"Overview","Date of ratification","9/21/2017",2
"Overview","Date of ratification","1/17/2018",1
"Overview","Date of ratification","1/20/2021",1
"Overview","Date of ratification","1/25/2017",1
"Overview","Date of ratification","1/4/2017",1
"Overview","Date of ratification","1/9/2017",1
"Overview","Date of ratification","1/9/2018",1
"Overview","Date of ratification","10/11/2016",1
"Overview","Date of ratification","10/19/2016",1
"Overview","Date of ratification","10/2/2016",1
"Overview","Date of ratification","10/22/2018",1
"Overview","Date of ratification","10/23/2017",1
"Overview","Date of ratification","10/24/2016",1
"Overview","Date of ratification","10/25/2016",1
"Overview","Date of ratification","10/28/2016",1
"Overview","Date of ratification","10/30/2018",1
"Overview","Date of ratification","10/4/2016",1
"Overview","Date of ratification","10/5/2017",1
"Overview","Date of ratification","10/6/2016",1
"Overview","Date of ratification","10/6/2017",1
"Overview","Date of ratification","10/7/2016",1
"Overview","Date of ratification","11/10/2016",1
"Overview","Date of ratification","11/13/2017",1
"Overview","Date of ratification","11/14/2016",1
"Overview","Date of ratification","11/16/2016",1
"Overview","Date of ratification","11/16/2020",1
"Overview","Date of ratification","11/18/2016",1
"Overview","Date of ratification","11/22/2016",1
"Overview","Date of ratification","11/23/2016",1
"Overview","Date of ratification","11/29/2016",1
"Overview","Date of ratification","11/7/2016",1
"Overview","Date of ratification","11/8/2016",1
"Overview","Date of ratification","11/9/2016",1
"Overview","Date of ratification","11/9/2018",1
"Overview","Date of ratification","12/13/2017",1
"Overview","Date of ratification","12/16/2016",1
"Overview","Date of ratification","12/20/2017",1
"Overview","Date of ratification","12/23/2016",1
"Overview","Date of ratification","12/6/2016",1
"Overview","Date of ratification","12/9/2016",1
"Overview","Date of ratification","2/13/2019",1
"Overview","Date of ratification","2/15/2017",1
"Overview","Date of ratification","2/18/2020",1
"Overview","Date of ratification","2/2/2017",1
"Overview","Date of ratification","2/22/2018",1
"Overview","Date of ratification","2/23/2017",1
"Overview","Date of ratification","2/23/2021",1
"Overview","Date of ratification","2/27/2017",1
"Overview","Date of ratification","2/5/2020",1
"Overview","Date of ratification","2/6/2017",1
"Overview","Date of ratification","3/22/2017",1
"Overview","Date of ratification","3/23/2017",1
"Overview","Date of ratification","3/24/2017",1
"Overview","Date of ratification","3/27/2017",1
"Overview","Date of ratification","3/9/2017",1
"Overview","Date of ratification","4/10/2017",1
"Overview","Date of ratification","4/21/2017",1
"Overview","Date of ratification","4/23/2018",1
"Overview","Date of ratification","4/29/2016",1
"Overview","Date of ratification","4/6/2017",1
"Overview","Date of ratification","5/16/2017",1
"Overview","Date of ratification","5/18/2018",1
"Overview","Date of ratification","5/20/2016",1
"Overview","Date of ratification","5/22/2019",1
"Overview","Date of ratification","5/24/2017",1
"Overview","Date of ratification","5/9/2017",1
"Overview","Date of ratification","6/1/2017",1
"Overview","Date of ratification","6/20/2016",1
"Overview","Date of ratification","6/20/2017",1
"Overview","Date of ratification","6/23/2017",1
"Overview","Date of ratification","6/28/2017",1
"Overview","Date of ratification","6/29/2016",1
"Overview","Date of ratification","6/4/2018",1
"Overview","Date of ratification","7/12/2018",1
"Overview","Date of ratification","7/21/2017",1
"Overview","Date of ratification","7/25/2016",1
"Overview","Date of ratification","7/25/2017",1
"Overview","Date of ratification","7/28/2017",1
"Overview","Date of ratification","7/29/2016",1
"Overview","Date of ratification","7/31/2017",1
"Overview","Date of ratification","8/1/2016",1
"Overview","Date of ratification","8/16/2017",1
"Overview","Date of ratification","8/2/2017",1
"Overview","Date of ratification","8/22/2016",1
"Overview","Date of ratification","8/27/2018",1
"Overview","Date of ratification","8/7/2017",1
"Overview","Date of ratification","9/1/2016",1
"Overview","Date of ratification","9/15/2016",1
"Overview","Date of ratification","9/19/2017",1
"Overview","Date of ratification","9/23/2016",1
"Overview","Date of ratification","9/23/2019",1
"Overview","Date of ratification","9/26/2018",1
"Overview","Date of ratification","9/3/2016",1
"Overview","Date of ratification","9/7/2016",1
