"global_category","indicator_name","value","count"
"Overview","Climate risk insurance","Not mentioned",280
"Overview","Climate risk insurance","#N/A",28
"Overview","Climate risk insurance","Insurance (market) development. Special focus: agricultural sector",16
"Overview","Climate risk insurance","Aim to scale up existing insurance mechanisms. Special focus: agricultural sector",8
"Overview","Climate risk insurance","Insurance (market) development",7
"Overview","Climate risk insurance","Aim to scale up existing insurance mechanisms",4
"Overview","Climate risk insurance","Explore options for global/regional insurance facility",4
"Overview","Climate risk insurance","Insurance (market) development. Special focus: hydro-meteorological and catastrophic risks",3
"Overview","Climate risk insurance","Aim to scale up existing insurance mechanisms. Special focus: agricultural sector and fishery",2
"Overview","Climate risk insurance","Aim to scale up existing insurance mechanisms. Special focus: agricultural sector and livestock",2
"Overview","Climate risk insurance","Aim to scale up existing insurance mechanisms. Special focus: agricultural sector, fishery and tourism sector",2
"Overview","Climate risk insurance","Aim to scale up existing insurance mechanisms. Special focus: food security and comprehensive risk management",2
"Overview","Climate risk insurance","Insurance (market) development. Special focus: agricultural sector and infrastructure",2
"Overview","Climate risk insurance","Insurance (market) development. Special focus: agricultural sector, fishery & infrastructure",2
"Overview","Climate risk insurance","Insurance (market) development. Special focus: agricultural sector, health sector & urban infrastructures",2
"Overview","Climate risk insurance","Insurance (market) development. Special focus: agricultural sector, residential areas and business owners",2
"Overview","Climate risk insurance","Insurance (market) development. Special focus: agricultural sector. Target group: smallholder",2
"Overview","Climate risk insurance","Insurance (market) development. Special focus: infrastructure",2
"Overview","Climate risk insurance","Insurance (market) development. Target group: smallholder & vulnerable groups",2
"Overview","Climate risk insurance","Insurance (market) development: Special focus: agricultural sector and livestock. Target group: smallholder",2
"Overview","Climate risk insurance","Insurance (market) development: Special focus: food security. Target group: smallholder & vulnerable groups",2
"Overview","Climate risk insurance","Aim to scale up existing insurance mechanisms. Special focus: disaster insurance",1
"Overview","Climate risk insurance","Existing insurance mechanisms (need for upscaling). Special focus: agricultural sector and livestock",1
"Overview","Climate risk insurance","Existing insurance mechanisms (need for upscaling). Special focus: disaster insurance",1
"Overview","Climate risk insurance","Existing insurance mechanisms (need for upscaling). Special focus: properties at higher/lower elevations",1
"Overview","Climate risk insurance","No Document Submitted",1
