"global_category","indicator_name","value","count"
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 150 Million",6
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 3000 Million",6
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 7 Million",6
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 0.5 Million",4
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 1 Million",4
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 10 Million",4
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 100 Million",4
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 15 Million",4
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 2500 Million",4
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 3 Million",4
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 3 Million| USD 5 Million",4
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 30 Million",4
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 300 Million",4
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 35 Million",4
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 45 Million",4
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 50 Million",4
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 5000 Million",4
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 600 Million",4
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","100",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","6000",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","850",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","AUD 0.35|AUD 5.56|AUD 7.48|AUD 0.42|AUD 4.93|AUD 6.7|AUD 0.18",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","AUD 0.47",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","AUD 15.34",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","AUD 4.51",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","AUD 4.69 Billion| Not Available",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","AUD 52.48",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","for an investment amount of approximately 400 million dollars.",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD  17 Million",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 0.3 Million",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 0.3 Million (Un) + USD 1.2 Million (Con)",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 1 Million (Un) + USD 22.584 Million (Con)",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 1,500 Million",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 1,586.7 Million",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 1,644 Million",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 1.043 Million",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 1.5 Million",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 1.5 Million per year",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 10 Million (Un) + USD 24 Million (Con)",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 10 Million|Not Available",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 10 Million|USD 1 Million",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 10 Million|USD 30 Million",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 10,000 Million",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 1000 Million",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 105 Million",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 105 Million|USD 151.2 Million",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 11 Million|USD 13 Million",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 11.5 Million - USD 22.3 Million",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 1176.35  Million(Un) + USD 950.959  Million(Con)",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 118 Million",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 118.792 Million (Un) + USD 1000 Million (Con)|USD 179.419 Million (Un) + USD 598.065 Million (Con)",2
"Sectoral Information","Estimated Cost for Sectoral Conditional Actions","USD 12.096 Million|USD 75.6 Million",2
