"global_category","indicator_name","value","count","N/A","Not Specified","A lack of funding"," financial incentives and investments.|Challenges to introduce advanced new technologies and equipment due to lack of domestic production.|Weak management of disaster risks at local level"," weak and inadequate early warning systems for prevention of droughts and dzuds"," a lack of an enabling legal environment.||Weak coordination and integration among various sectors.| Insufficient human resources capacity and a lack of technical training on climate change and limited engagement of academic institutions.|Weak monitoring and evaluation system for sectors"," climate events and programmes.","Difficult access to finance|Relatively long time for return on investment|Limited budgets from the State to create an enabling environment for resource mobilization to encourage private sector investment|No sufficient and inappropriate technological abilities in the national market|Absence of adequate capacity-building of national experts on specific issues|Instability of the Climate Change Committee|Deficient and incomplete disclosure of information on Absence of availability to a centralized CC database with needed information|Absence of policies and regulatory activity for key sectors (energy"," water"," forests etc.)","Extensively scattered and irregular geography results in tremendous barriers and added risks towards adequate storage and distribution facilities.","Financial"," technological and backup capacity building|Human capacities|Skills","Funding gaps|Lack of expertise|Lack of reliable historical climate data|Weak Public awareness about environmental issues |Security","High rate of population growth|The illiteracy of the rural population represents a real impediment to the dissemination of the technologies of climate-smart agriculture and sustainable land management|The low qualification level of human resources"," the insufficiency of logistical means and the institutional conflicts related to supporting the upscaling of good practices","High staff turnover rates in senior executive positions;|Limited sector specific training;|Lack of clarity on internal roles and responsibilities;|Climate risk communication;|Cultral and religious barriers to awareness and action.","Human capacity"," technology and capital investment.","Information gaps;|Limited capacity both institutional and human;|Unavailability of appropriate adaptation technology;||Lack of funds at the national level.","Institutional challenges relating to high staff turnover rates in senior executive positions"," limited sector specific training"," and a lack of clarity on internal roles and responsibilities in some sectors.| Adaptation knowledge sharing"," coordination and collaboration among ministries as well as with non-governmental organisations (NGOs)"," the private sector"," faith-based organisations and development partners is less than adequate.|?Kastom? barriers","Institutional framework is fragmented;|High technology costs;| Capacity constraints.","Insufficient incentives to attract the participation of the private sector and civil society in developing initiatives|Weak coordination and charge of the sectors in the implementation of the approved policies"," strategies and plans|Low public investment and private participation in the adaptation actions|Slow payback of the investment in climate change adaptation actions|Weak capacity to determine the cost of the losses and damages caused by the impacts and of the measures to adapt to climate change and few research and investigation actions addressing climate change|Weak capacity to design projects to access climate change financing and funds|Difficulties and weak capacity to disclose knowledge about the climate change risks and actions","Insufficient institutional and financial resources;|Lack of research data;| Information management problems;|Inadequate human resources and infrastructure.","Lack of coordination and conflicting programme implementation|Framing of climate change as an environmental issue|Lack of access to information|Lack of effective decentralization and limited institutional capacity at the local level|Reactive approach versus long-term planning; and|Insufficient evidence based on benefits of adaptation versus costs","Lack policy integration of climate change into national and sectoral policies; Low capacity of livelihoods (physical"," national"," social"," institutional"," etc) in rural communities; Poor understanding of the concept of climate change; Illiteracy","Less resources per capita","Policy and regulatory weaknesses|Difficulties in accessing commercial finance|Lack technical capacity","Poor understanding of the concept of climate change by the vast majority of society;|Illiteracy;|Lack of involvement from women;|Poor integration of policies relating to climate change into national and sectoral policies;|Besides the Directorate-General of Meteorology and the Directorate leading the Fight Against Climate Change"," there is no other climate governance structure;|Poor livelihood capacity"," (physical"," etc.) of communities;|Slow implementation of measures;|Failure to consider climate change in the general State budget;|Insufficient international funding.","Resource gap","The shortage of capacities and resources for climate change adaptation measures are major challenges for Viet Nam.","Very high investment and operating costs"," particularly costs of technologies and infrastructures;|Technical capacity and effective coordination across different sectoral agencies.","Weak technical"," institutional and legal capacities required to support the development of the horizontal integration of adaptation at the national"," sub-national and local levels|Shortage of financial resources","""A detailed analysis of the existing barriers to the implementation of adaptation was carried out"," regarding financial resources"," technology transfer and capacity building for prioritized thematic areas.""<br>Please see 7.3.3 Barriers to adaptation implementation for more details.","""Costs of technologies and infrastructures which can become an important barrier to the successful implementation of the plans."" <br>""a lot of institutional barriers""<br>See ""2.2.3 Thailand's challenges and limitations"" and ""4. Support Needs"" in the original document for more information.","""Grenada is very vulnerable to the impacts of climate change and is already experiencing climate change and its impacts. This is evidenced by increased average temperatures; variations in rainfall patterns with longer dry seasons and shorter rainy seasons resulting in increased incidence of drought; and sea level rise which has resulted in coastal degradation and intrusion of saline water into aquifers"," among others.""","""It is important to plan in detail the adaptation measures (short-term"," medium-term and long-term)"," the method of financing the implementation of the proposed measures and the institutions for their implementation.
It is necessary to improve the processes of monitoring"," analysis and modelling of climate data"," and to strengthen professional and institutional capacities.""","""It should be noted that Saint Lucia"," as a SIDS"," has very limited resources and is expected to mobilise a significant amount of international technical and financial resources to address climate change. Consequently"," substantial international support will be needed to achieve the adaptation and mitigation activities proposed in this NDC.""","""Its geographical location and biophysical landscape make it vulnerable to climate change impacts"," especially for coastal sectors where persons depend on livelihood activities."" ""The country is already managing the consequences of sea level rise"" ""Jamaica is an upper-middle-income country that has nonetheless faced significant problems in the recent past due both to its vulnerability to natural disasters (many of which are climate-related) as well as other structural challenges.""","""Lack of enforcement of MPAs and SMAs so this needs strengthening; No regulation specific under Parks & Reserves concerning the MPA and SMA; Lack of awareness; Conflict of users (private sector); Political and institutional threats; Lack of funding"," resources and activities to implement the targets.""<br>See ""A3. Barriers and opportunities for achieving the 2020 NDC targets"" in the original text for more information.","""Limited information and knowledge on impacts of climate change on vulnerable sectors including downscaled climate scenarios as well as limited technical knowledge and capacity of concerned sectors; Weak institutional capacity to mainstream climate change into development plans or translate them into action able measures at local level; Absence of sectoral strategies"," action plans and indicators in most key sectors; Weak cross-sectoral coordination; Lack of diversified sources of long-term financing. It is hard to secure private sector financing in this area in particular"," so public sector funding including ODA and other development assistance are a primary source; Technical and human resources constraints that limit capacity for meteorological and hydrological observations"," forecasting"," and early warning of associated hazards; Absence of monitoring and evaluation framework and systems including for climate finance monitoring; Lack of access to appropriate technologies to promote adaptation measures.""<br>Please see 3.3. Gaps"," barriers and needs in the original text for more details.","""The NDC’s implementation depends on adequate and predictable climate and sustainable development finance"," as well as economic and political stability"," and the enhanced capacity of Lebanese institutions.""""Lebanon faces an unprecedented economic"," financial"," monetary"," and banking crisis. The COVID-19 pandemic has exacerbated conditions whereby the government-imposed lockdowns that further lowered economic activity. Since 2011"," Lebanon has been dealing with a crippling humanitarian crisis due the displaced Syrian population"," which has stretched an already fragile public infrastructure with demands exceeding the capacity of institutions to meet the required needs.""","""The Philippines’ NDC conveys the country’s progressive climate change mitigation commitment and adaptation challenges and requirements"," including addressing residual loss and damage"," in pursuit of low carbon"," sustainable"," and climate and disaster-resilient development.""","""There is a strong need for technology in Viet Nam; The capacity of experts and technical staff in several areas"," especially at the local level"," on climate change as well as on the evaluation of the efficiency of adaptation activities is still limited;"" <br>""National resources for climate change adaptation are limited. Facilities and infrastructure systems for natural disaster prevention and control as well as for climate change adaptation need upgrading. The infrastructure and means of production for people in climate change adaptation also need to be enhanced."" Also refer to ""Table 4. Challenges in implementing updated NDC and related measures"" in the full text for more information.","""These and other areas associated with the economic and social development of the country will demand financial resources"," technology"," and capacity building.""","Institutional barriers; technological barriers; financial barrier.<br>Please see ""d. Barriers"," challenges and gaps related to adaptation planning and implementation"" in full text for more information.","Lack of data capacities","Lesotho faces a number of specific challenges in terms of addressing climate change. These challenges include"," but are not limited to technology transfer need"," research and monitoring.","National research capacity to build basic dataset and technical analysis /publication|Lack of financial capital to finance adaptation technologies such as improved crop varieties and diversification of livelihoods |Commons institutions restrict the choice of livelihood strategies by favoring some groups over others such as those who own livestock and those who do not.","Not Specified. Although the following is mentioned"," ""the brutal economic impact of the COVID-19 pandemic has placed serious fiscal pressure on Fiji.""","Please visit Table 15 in the updated First NDC and Appendix II Detailed Adaptation Actions for detailed information regarding barriers and needs.","Policy framework|Coordination mechanisms|Institutional capacities and planning process|Mainstreaming climate change adaptation into policies"," plans and budgetary processes|Technology transfer|Financing climate change adaptation interventions","Political turmoil"," security challenges and violent conflicts|Weak governance and institutional structures|Lack of long-term reliable data or technical capacity to analyze the data|Uncertainties in regional and local climate scenarios as well as socio-economic scenarios|Low awareness levels regarding climate change|Low institutional or technical capacity to interpret"," modify"," or develop existing models or methodologies"," a dearth of research on applicable policy measures to address climate change","The need for the legislative framework in Brunei Darussalam to be developed to address the cross-sectoral environmental challenges;|Closer co-ordination amongst stakeholders to avoid duplication and synergize efforts;|To put in place a comprehensive monitoring system for gathering information on pollution and environmental quality;|A lack of a national GHG inventory;|Expertise in climate mitigation and adaptation needs to be enhanced;|Limited experience with energy efficiency conservation and renewable energy technologies;|Social and behavior changes in terms of vehicle use by the general public.","GlobalScore"
"Adaptation","Barriers identifed for NDC Implementation","N/A",214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Adaptation","Barriers identifed for NDC Implementation","Not Specified",10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Adaptation","Barriers identifed for NDC Implementation","A lack of funding, financial incentives and investments.|Challenges to introduce advanced new technologies and equipment due to lack of domestic production.|Weak management of disaster risks at local level, weak and inadequate early warning systems for prevention of droughts and dzuds, a lack of an enabling legal environment.||Weak coordination and integration among various sectors.| Insufficient human resources capacity and a lack of technical training on climate change and limited engagement of academic institutions.|Weak monitoring and evaluation system for sectors, climate events and programmes.",2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"Adaptation","Barriers identifed for NDC Implementation","Difficult access to finance|Relatively long time for return on investment|Limited budgets from the State to create an enabling environment for resource mobilization to encourage private sector investment|No sufficient and inappropriate technological abilities in the national market|Absence of adequate capacity-building of national experts on specific issues|Instability of the Climate Change Committee|Deficient and incomplete disclosure of information on Absence of availability to a centralized CC database with needed information|Absence of policies and regulatory activity for key sectors (energy, water, forests etc.)",2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Adaptation","Barriers identifed for NDC Implementation","Extensively scattered and irregular geography results in tremendous barriers and added risks towards adequate storage and distribution facilities.",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Adaptation","Barriers identifed for NDC Implementation","Financial, technological and backup capacity building|Human capacities|Skills",2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Adaptation","Barriers identifed for NDC Implementation","Funding gaps|Lack of expertise|Lack of reliable historical climate data|Weak Public awareness about environmental issues |Security",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Adaptation","Barriers identifed for NDC Implementation","High rate of population growth|The illiteracy of the rural population represents a real impediment to the dissemination of the technologies of climate-smart agriculture and sustainable land management|The low qualification level of human resources, the insufficiency of logistical means and the institutional conflicts related to supporting the upscaling of good practices",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Adaptation","Barriers identifed for NDC Implementation","High staff turnover rates in senior executive positions;|Limited sector specific training;|Lack of clarity on internal roles and responsibilities;|Climate risk communication;|Cultral and religious barriers to awareness and action.",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Adaptation","Barriers identifed for NDC Implementation","Human capacity, technology and capital investment.",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Adaptation","Barriers identifed for NDC Implementation","Information gaps;|Limited capacity both institutional and human;|Unavailability of appropriate adaptation technology;||Lack of funds at the national level.",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Adaptation","Barriers identifed for NDC Implementation","Institutional challenges relating to high staff turnover rates in senior executive positions, limited sector specific training, and a lack of clarity on internal roles and responsibilities in some sectors.| Adaptation knowledge sharing, coordination and collaboration among ministries as well as with non-governmental organisations (NGOs), the private sector, faith-based organisations and development partners is less than adequate.|?Kastom? barriers",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"Adaptation","Barriers identifed for NDC Implementation","Institutional framework is fragmented;|High technology costs;| Capacity constraints.",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
