"id","source","iso_code3","country","global_category","overview_category","sector","subsector","indicator_id","indicator_name","value"
23207644,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_water","Water","Water Conservation and Reuse, Water Management, Water Supply"
23207829,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_water","Water","Water Conservation and Reuse, Water Management, Water Supply"
23208025,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_urban","Urban","No specified measure"
23208210,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_urban","Urban","No specified measure"
23208406,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_transport","Transport","No specified measure"
23208591,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_transport","Transport","No specified measure"
23208787,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_tourism","Tourism","No specified measure"
23208972,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_tourism","Tourism","No specified measure"
23209168,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_social_development","Social Development","Gender, Poverty Reduction"
23209353,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_social_development","Social Development","Gender, Poverty Reduction"
23209549,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_lulucf","LULUCF/Forestry","No specified measure"
23209734,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_lulucf","LULUCF/Forestry","No specified measure"
23209930,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_health","Health","No specified measure"
23210115,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_health","Health","No specified measure"
23210311,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_environment","Environment","Ecosystem and Biodiversity"
23210496,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_environment","Environment","Ecosystem and Biodiversity"
23210692,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_energy","Energy","Power System Planning, Renewable Energy"
23210877,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_energy","Energy","Power System Planning, Renewable Energy"
23211073,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_education","Education","No specified measure"
23211258,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_education","Education","No specified measure"
23211454,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_drm","Disaster Risk Management (DRM)","Disaster Relief and Recovery, Early Warning System"
23211639,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_drm","Disaster Risk Management (DRM)","Disaster Relief and Recovery, Early Warning System"
23211835,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_cross_cutting_area","Cross-Cutting Area","Capacity Building and Knowledge Transfer, Climate Risk Management, Climate Services"
23212020,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_cross_cutting_area","Cross-Cutting Area","Capacity Building and Knowledge Transfer, Climate Risk Management, Climate Services"
23212216,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_coastal_zone","Coastal Zone","No specified measure"
23212400,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_coastal_zone","Coastal Zone","No specified measure"
23212596,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_agriculture","Agriculture","Agroecology, Agroforestry, Climate Smart Agriculture, Climate Smart Agriculture, Crops, Irrigation"
23212779,"CAIT","ZWE","Zimbabwe","Adaptation","",NA,NA,"a_agriculture","Agriculture","Agroecology, Agroforestry, Climate Smart Agriculture, Climate Smart Agriculture, Crops, Irrigation"
23212975,"CAIT","ZWE","Zimbabwe","Mitigation","",NA,NA,"m_agriculture","Agriculture","Climate Smart Agriculture"
23213160,"CAIT","ZWE","Zimbabwe","Mitigation","",NA,NA,"m_agriculture","Agriculture","Climate Smart Agriculture"
23213356,"CAIT","ZWE","Zimbabwe","Mitigation","",NA,NA,"m_buildings","Buildings","No specified measure"
23213541,"CAIT","ZWE","Zimbabwe","Mitigation","",NA,NA,"m_buildings","Buildings","No specified measure"
23213737,"CAIT","ZWE","Zimbabwe","Mitigation","",NA,NA,"m_transport","Transport","Rail, Transport: General, Transportation Fuels, Transportation Planning"
23213922,"CAIT","ZWE","Zimbabwe","Mitigation","",NA,NA,"m_transport","Transport","Rail, Transport: General, Transportation Fuels, Transportation Planning"
23214118,"CAIT","ZWE","Zimbabwe","Mitigation","",NA,NA,"m_lulucf","LULUCF/Forestry","REDD+"
23214303,"CAIT","ZWE","Zimbabwe","Mitigation","",NA,NA,"m_lulucf","LULUCF/Forestry","REDD+"
23214499,"CAIT","ZWE","Zimbabwe","Mitigation","",NA,NA,"m_economy-wide","Economy-wide","No specified measure"
23214684,"CAIT","ZWE","Zimbabwe","Mitigation","",NA,NA,"m_economy-wide","Economy-wide","No specified measure"
23214880,"CAIT","ZWE","Zimbabwe","Mitigation","",NA,NA,"m_energy","Energy","Demand-Side Efficiency: Appliances, Demand-Side Efficiency: Buildings, Energy Efficiency, Gas, Power System Planning, Renewable Energy, Renewable Energy: Biofuels, Renewable Energy: Hydro, Renewable Energy: Hydro, Renewable Energy: Solar"
23215065,"CAIT","ZWE","Zimbabwe","Mitigation","",NA,NA,"m_energy","Energy","Demand-Side Efficiency: Appliances, Demand-Side Efficiency: Buildings, Energy Efficiency, Gas, Power System Planning, Renewable Energy, Renewable Energy: Biofuels, Renewable Energy: Hydro, Renewable Energy: Hydro, Renewable Energy: Solar"
23215261,"CAIT","ZWE","Zimbabwe","Mitigation","",NA,NA,"m_waste","Waste","Waste: General"
23215446,"CAIT","ZWE","Zimbabwe","Mitigation","",NA,NA,"m_waste","Waste","Waste: General"
23215642,"CAIT","ZWE","Zimbabwe","Mitigation","",NA,NA,"m_industries","Industries","No specified measure"
23215827,"CAIT","ZWE","Zimbabwe","Mitigation","",NA,NA,"m_industries","Industries","No specified measure"
23216022,"CAIT","ZWE","Zimbabwe","Mitigation","Overall Planning and Preparation",NA,NA,"planning_processes","Planning processes","<p>""With the guidance of the Office of the President and Cabinet, the Ministry of Environment, Water and Climate spearheaded the development of this INDC. The INDC was developed through engaging a team of experts who carried out extensive countrywide consultations with key socio-economic sectors, geographic specific players, private and public sectors, vulnerable groups, the academia, the National Steering Committee, various experts and policy-makers. The process reviewed available literature, objective studies, collated information on planned and running projects to come up with the INDC. The findings showed that the nation has relevant legislative framework and development plans already in place, which are enunciated in various documents such as the Constitution of Zimbabwe, ZimAsset, National Climate Change Response Strategy (NCCRS), the First, Second and Third National Communication to the UNFCCC (the latter being finalized) amongst others.""</p>"
23216205,"CAIT","ZWE","Zimbabwe","Mitigation","Overall Planning and Preparation",NA,NA,"planning_processes","Planning processes","<p>""With the guidance of the Office of the President and Cabinet, the Ministry of Environment, Water and Climate spearheaded the development of this INDC. The INDC was developed through engaging a team of experts who carried out extensive countrywide consultations with key socio-economic sectors, geographic specific players, private and public sectors, vulnerable groups, the academia, the National Steering Committee, various experts and policy-makers. The process reviewed available literature, objective studies, collated information on planned and running projects to come up with the INDC. The findings showed that the nation has relevant legislative framework and development plans already in place, which are enunciated in various documents such as the Constitution of Zimbabwe, ZimAsset, National Climate Change Response Strategy (NCCRS), the First, Second and Third National Communication to the UNFCCC (the latter being finalized) amongst others.""</p>"
23216440,"CAIT","ZWE","Zimbabwe","Mitigation","International Market Mechanism",NA,NA,"method_imm_double_counting","Whether and how any units purchased/acquired or sold/transferred abroad will ensure environmental integrity and avoid double counting","Not Specified"
23216579,"CAIT","ZWE","Zimbabwe","Mitigation","International Market Mechanism",NA,NA,"method_imm_double_counting","Whether and how any units purchased/acquired or sold/transferred abroad will ensure environmental integrity and avoid double counting","Not Specified"
23216776,"CAIT","ZWE","Zimbabwe","Mitigation","International Market Mechanism",NA,NA,"method_imm_type_unit","Assumed types and years of units to be applied","Not Specified"
23216915,"CAIT","ZWE","Zimbabwe","Mitigation","International Market Mechanism",NA,NA,"method_imm_type_unit","Assumed types and years of units to be applied","Not Specified"
23217111,"CAIT","ZWE","Zimbabwe","Mitigation","International Market Mechanism",NA,NA,"method_imm_limit","Limit on the percentage of emission reductions that may be achieved through the use of units from international market mechanisms","Not Specified"
23217250,"CAIT","ZWE","Zimbabwe","Mitigation","International Market Mechanism",NA,NA,"method_imm_limit","Limit on the percentage of emission reductions that may be achieved through the use of units from international market mechanisms","Not Specified"
23219417,"CAIT","ZWE","Zimbabwe","Mitigation","Accounting for Emissions and Removals from the Land Sector",NA,NA,"method_land_treatment","Treatment of land sector","Not included in the target"
23219585,"CAIT","ZWE","Zimbabwe","Mitigation","Accounting for Emissions and Removals from the Land Sector",NA,NA,"method_land_treatment","Treatment of land sector","Not included in the target"
